t_ms,magnitude,coherence,score,fraction,peak_2s,gesture
1788415163817,0.2040,1.0000,0.2040,0.0000,0.2040,default
1788415163858,0.0003,0.0000,0.0000,0.0000,0.2040,default
1788415163894,0.2176,0.9850,0.2144,0.0000,0.2144,default
1788415163941,0.2125,0.7481,0.1590,0.0000,0.2144,default
1788415163986,0.0003,0.0000,0.0000,0.0000,0.2144,default
1788415164038,0.0003,0.0000,0.0000,0.0000,0.2144,default
1788415164080,0.6299,0.9514,0.5993,0.0000,0.5993,default
1788415164123,0.0003,0.0000,0.0000,0.0000,0.5993,default
1788415164159,1.8049,0.9454,1.7064,0.0179,1.7064,default
1788415164213,0.5942,1.0000,0.5942,0.0179,1.7064,default
1788415164254,0.0004,0.0000,0.0000,0.0179,1.7064,default
1788415164296,0.4542,1.0000,0.4542,0.0182,1.7064,default
1788415164354,0.2754,0.9998,0.2754,0.0182,1.7064,default
1788415164394,0.0005,0.0000,0.0000,0.0182,1.7064,default
1788415164436,0.3497,0.4901,0.1714,0.0182,1.7064,sideEyeCat
1788415164477,0.0005,0.0000,0.0000,0.0182,1.7064,sideEyeCat
1788415164524,0.0005,0.0000,0.0000,0.0182,1.7064,sideEyeCat
1788415164570,0.9231,0.6346,0.5858,0.0364,1.7064,sideEyeCat
1788415164613,0.3461,0.6734,0.2331,0.0364,1.7064,sideEyeCat
1788415164647,0.0003,0.0000,0.0000,0.0364,1.7064,sideEyeCat
1788415164694,0.2077,0.6820,0.1416,0.0364,1.7064,sideEyeCat
1788415164739,0.1498,0.0000,0.0000,0.0370,1.7064,sideEyeCat
1788415164783,0.0002,0.0000,0.0000,0.0370,1.7064,sideEyeCat
1788415164826,0.1183,0.0000,0.0000,0.0370,1.7064,sideEyeCat
1788415164868,0.0002,0.0000,0.0000,0.0370,1.7064,sideEyeCat
1788415164911,0.1265,0.0000,0.0000,0.0370,1.7064,sideEyeCat
1788415164953,0.0822,0.0000,0.0000,0.0370,1.7064,sideEyeCat
1788415165012,0.1023,0.0000,0.0000,0.0370,1.7064,sideEyeCat
1788415165053,0.0003,0.0000,0.0000,0.0370,1.7064,sideEyeCat
1788415165095,0.1293,0.0000,0.0000,0.0370,1.7064,sideEyeCat
1788415165141,0.1084,0.0000,0.0000,0.0370,1.7064,sideEyeCat
1788415165183,0.0002,0.0000,0.0000,0.0370,1.7064,sideEyeCat
1788415165224,0.0867,0.0000,0.0000,0.0370,1.7064,sideEyeCat
1788415165269,0.0002,0.0000,0.0000,0.0377,1.7064,sideEyeCat
1788415165311,0.0694,0.0000,0.0000,0.0377,1.7064,sideEyeCat
1788415165352,0.0637,0.0000,0.0000,0.0377,1.7064,sideEyeCat
1788415165412,0.0701,0.0000,0.0000,0.0377,1.7064,sideEyeCat
1788415165452,0.0002,0.0000,0.0000,0.0385,1.7064,sideEyeCat
1788415165492,0.0767,0.0000,0.0000,0.0385,1.7064,sideEyeCat
1788415165541,0.1029,0.0000,0.0000,0.0385,1.7064,sideEyeCat
1788415165588,0.0002,0.0000,0.0000,0.0392,1.7064,sideEyeCat
1788415165630,0.1298,0.0000,0.0000,0.0392,1.7064,sideEyeCat
1788415165671,0.0003,0.0000,0.0000,0.0392,1.7064,sideEyeCat
1788415165713,0.2211,0.9983,0.2207,0.0392,1.7064,sideEyeCat
1788415165755,0.0002,0.0000,0.0000,0.0392,1.7064,sideEyeCat
1788415165796,0.3288,0.9982,0.3282,0.0392,1.7064,sideEyeCat
1788415165837,0.3716,0.9990,0.3712,0.0392,1.7064,sideEyeCat
1788415165879,0.4108,1.0000,0.4108,0.0392,1.7064,sideEyeCat
1788415165939,0.4359,0.9713,0.4234,0.0392,1.7064,sideEyeCat
1788415165985,0.0005,0.0000,0.0000,0.0400,1.7064,sideEyeCat
1788415166030,0.4731,0.9988,0.4726,0.0400,1.7064,sideEyeCat
1788415166068,0.0004,0.0000,0.0000,0.0400,1.7064,sideEyeCat
1788415166112,0.4597,0.9810,0.4510,0.0400,1.7064,sideEyeCat
1788415166150,0.0002,0.0000,0.0000,0.0400,1.7064,sideEyeCat
1788415166192,0.4076,0.9996,0.4074,0.0400,0.5942,sideEyeCat
1788415166225,0.2033,0.9949,0.2023,0.0392,0.5858,sideEyeCat
1788415166276,0.1792,0.6266,0.1123,0.0392,0.5858,sideEyeCat
1788415166339,0.2093,0.8228,0.1722,0.0400,0.5858,sideEyeCat
1788415166381,0.0002,0.0000,0.0000,0.0200,0.5858,sideEyeCat
1788415166424,0.1954,0.7208,0.1408,0.0200,0.5858,sideEyeCat
1788415166465,0.0005,0.0000,0.0000,0.0200,0.5858,sideEyeCat
1788415166506,0.1818,0.7641,0.1389,0.0200,0.5858,sideEyeCat
1788415166539,0.0002,0.0000,0.0000,0.0196,0.5858,sideEyeCat
1788415166577,0.1780,0.9033,0.1608,0.0196,0.4726,sideEyeCat
1788415166616,0.0004,0.0000,0.0000,0.0196,0.4726,sideEyeCat
1788415166652,0.1676,0.9917,0.1662,0.0196,0.4726,sideEyeCat
1788415166688,0.0003,0.0000,0.0000,0.0196,0.4726,sideEyeCat
1788415166721,0.1482,0.9400,0.1394,0.0192,0.4726,sideEyeCat
1788415166762,0.0003,0.0000,0.0000,0.0192,0.4726,sideEyeCat
1788415166798,0.1183,0.0000,0.0000,0.0000,0.4726,sideEyeCat
1788415166838,0.0003,0.0000,0.0000,0.0000,0.4726,sideEyeCat
1788415166880,0.2680,0.9935,0.2662,0.0000,0.4726,sideEyeCat
1788415166932,0.1803,0.9910,0.1787,0.0000,0.4726,sideEyeCat
1788415166970,0.0004,0.0000,0.0000,0.0000,0.4726,sideEyeCat
1788415167005,0.1784,1.0000,0.1784,0.0000,0.4726,sideEyeCat
1788415167046,0.0004,0.0000,0.0000,0.0000,0.4726,sideEyeCat
1788415167080,0.2058,0.9992,0.2057,0.0000,0.4726,sideEyeCat
1788415167117,0.0004,0.0000,0.0000,0.0000,0.4726,sideEyeCat
1788415167162,0.3179,0.9688,0.3080,0.0000,0.4726,sideEyeCat
1788415167198,0.0003,0.0000,0.0000,0.0000,0.4726,sideEyeCat
1788415167236,0.4467,1.0000,0.4467,0.0000,0.4726,sideEyeCat
1788415167270,0.0004,0.0000,0.0000,0.0000,0.4726,sideEyeCat
1788415167307,0.4605,0.9800,0.4513,0.0000,0.4726,sideEyeCat
1788415167353,0.0002,0.0000,0.0000,0.0000,0.4726,sideEyeCat
1788415167389,0.3910,0.9875,0.3861,0.0000,0.4726,sideEyeCat
1788415167422,0.0004,0.0000,0.0000,0.0000,0.4726,sideEyeCat
1788415167463,0.7636,0.8550,0.6529,0.0000,0.6529,default
1788415167524,0.4800,0.8476,0.4068,0.0000,0.6529,default
1788415167577,0.0003,0.0000,0.0000,0.0000,0.6529,default
1788415167621,0.4242,0.8378,0.3554,0.0000,0.6529,default
1788415167666,0.0003,0.0000,0.0000,0.0000,0.6529,default
1788415167704,0.3263,0.7588,0.2476,0.0000,0.6529,default
1788415167738,0.0002,0.0000,0.0000,0.0000,0.6529,default
1788415167778,0.2690,0.6073,0.1634,0.0000,0.6529,default
1788415167811,0.0004,0.0000,0.0000,0.0000,0.6529,default
1788415167845,0.2513,0.5644,0.1418,0.0000,0.6529,default
1788415167880,0.0003,0.0000,0.0000,0.0000,0.6529,default
1788415167913,0.1920,0.5445,0.1045,0.0000,0.6529,default
1788415167950,0.0003,0.0000,0.0000,0.0000,0.6529,default
1788415167991,0.1473,0.0000,0.0000,0.0000,0.6529,default
1788415168026,0.0003,0.0000,0.0000,0.0000,0.6529,default
1788415168061,0.0997,0.0000,0.0000,0.0000,0.6529,default
1788415168097,0.0005,0.0000,0.0000,0.0000,0.6529,default
1788415168132,0.1074,0.0000,0.0000,0.0000,0.6529,default
1788415168171,0.0004,0.0000,0.0000,0.0000,0.6529,default
1788415168205,0.2671,1.0000,0.2671,0.0000,0.6529,default
1788415168261,0.1267,0.0000,0.0000,0.0000,0.6529,default
1788415168297,0.0004,0.0000,0.0000,0.0000,0.6529,default
1788415168339,0.1214,0.0000,0.0000,0.0000,0.6529,default
1788415168377,0.0002,0.0000,0.0000,0.0000,0.6529,default
1788415168422,0.0757,0.0000,0.0000,0.0000,0.6529,default
1788415168458,0.0002,0.0000,0.0000,0.0000,0.6529,default
1788415168493,0.0640,0.0000,0.0000,0.0000,0.6529,default
1788415168532,0.0004,0.0000,0.0000,0.0000,0.6529,default
1788415168570,0.0607,0.0000,0.0000,0.0000,0.6529,default
1788415168607,0.0004,0.0000,0.0000,0.0000,0.6529,default
1788415168644,0.0644,0.0000,0.0000,0.0000,0.6529,default
1788415168685,0.0004,0.0000,0.0000,0.0000,0.6529,default
1788415168723,0.0666,0.0000,0.0000,0.0000,0.6529,default
1788415168759,0.0003,0.0000,0.0000,0.0000,0.6529,default
1788415168804,0.0403,0.0000,0.0000,0.0000,0.6529,default
1788415168854,0.0600,0.0000,0.0000,0.0000,0.6529,default
1788415168894,0.0002,0.0000,0.0000,0.0000,0.6529,default
1788415168936,0.0453,0.0000,0.0000,0.0000,0.6529,default
1788415168977,0.0003,0.0000,0.0000,0.0000,0.6529,default
1788415169019,0.0543,0.0000,0.0000,0.0000,0.6529,default
1788415169052,0.0003,0.0000,0.0000,0.0000,0.6529,default
1788415169088,0.0465,0.0000,0.0000,0.0000,0.6529,default
1788415169129,0.0004,0.0000,0.0000,0.0000,0.6529,default
1788415169173,0.0540,0.0000,0.0000,0.0000,0.6529,default
1788415169212,0.0003,0.0000,0.0000,0.0000,0.6529,default
1788415169255,0.1410,0.0000,0.0000,0.0000,0.6529,default
1788415169316,0.0858,0.0000,0.0000,0.0000,0.6529,default
1788415169352,0.0003,0.0000,0.0000,0.0000,0.6529,default
1788415169395,0.0808,0.0000,0.0000,0.0000,0.6529,default
1788415169428,0.0002,0.0000,0.0000,0.0000,0.6529,default
1788415169461,0.0454,0.0000,0.0000,0.0000,0.6529,default
1788415169500,0.0003,0.0000,0.0000,0.0000,0.4068,default
1788415169536,0.0535,0.0000,0.0000,0.0000,0.3554,default
1788415169574,0.0003,0.0000,0.0000,0.0000,0.3554,default
1788415169610,0.0460,0.0000,0.0000,0.0000,0.3554,default
1788415169646,0.0004,0.0000,0.0000,0.0000,0.2671,default
1788415169681,0.0690,0.0000,0.0000,0.0000,0.2671,default
1788415169714,0.0002,0.0000,0.0000,0.0000,0.2671,default
1788415169756,0.0907,0.0000,0.0000,0.0000,0.2671,default
1788415169790,0.0004,0.0000,0.0000,0.0000,0.2671,default
1788415169830,0.0774,0.0000,0.0000,0.0000,0.2671,default
1788415169867,0.0002,0.0000,0.0000,0.0000,0.2671,default
1788415169904,0.0503,0.0000,0.0000,0.0000,0.2671,default
1788415169947,0.0003,0.0000,0.0000,0.0000,0.2671,default
1788415169986,0.0453,0.0000,0.0000,0.0000,0.2671,default
1788415170028,0.0002,0.0000,0.0000,0.0000,0.2671,default
1788415170066,0.0603,0.0000,0.0000,0.0000,0.2671,default
1788415170115,0.0377,0.0000,0.0000,0.0000,0.2671,default
1788415170155,0.0002,0.0000,0.0000,0.0000,0.2671,default
1788415170192,0.0435,0.0000,0.0000,0.0000,0.2671,default
1788415170227,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415170263,0.0448,0.0000,0.0000,0.0000,0.0000,default
1788415170325,0.0482,0.0000,0.0000,0.0000,0.0000,default
1788415170363,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415170399,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415170433,0.0471,0.0000,0.0000,0.0000,0.0000,default
1788415170478,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415170515,0.0513,0.0000,0.0000,0.0000,0.0000,default
1788415170551,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415170588,0.1173,0.0000,0.0000,0.0000,0.0000,default
1788415170644,0.0898,0.0000,0.0000,0.0000,0.0000,default
1788415170706,0.0835,0.0000,0.0000,0.0000,0.0000,default
1788415170751,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415170786,0.0725,0.0000,0.0000,0.0000,0.0000,default
1788415170818,0.0004,0.0000,0.0000,0.0000,0.0000,default
1788415170851,0.0004,0.0000,0.0000,0.0000,0.0000,default
1788415170889,0.0532,0.0000,0.0000,0.0000,0.0000,default
1788415170925,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415170964,0.0459,0.0000,0.0000,0.0000,0.0000,default
1788415170998,0.0002,0.0000,0.0000,0.0000,0.0000,default
1788415171031,0.0460,0.0000,0.0000,0.0000,0.0000,default
1788415171067,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415171104,0.0586,0.0000,0.0000,0.0000,0.0000,default
1788415171143,0.0615,0.0000,0.0000,0.0000,0.0000,default
1788415171193,0.0002,0.0000,0.0000,0.0000,0.0000,default
1788415171226,0.0689,0.0000,0.0000,0.0000,0.0000,default
1788415171263,0.1286,0.0000,0.0000,0.0000,0.0000,default
1788415171316,0.0806,0.0000,0.0000,0.0000,0.0000,default
1788415171353,0.0004,0.0000,0.0000,0.0000,0.0000,default
1788415171391,0.0867,0.0000,0.0000,0.0000,0.0000,default
1788415171436,0.0003,0.0000,0.0000,0.0000,0.0000,default
1788415171477,0.0874,0.0000,0.0000,0.0000,0.0000,default
1788415171519,0.0825,0.0000,0.0000,0.0000,0.0000,default
1788415171553,0.0001,0.0000,0.0000,0.0000,0.0000,default
1788415171586,0.0762,0.0000,0.0000,0.0000,0.0000,default
1788415171625,0.0006,0.0000,0.0000,0.0000,0.0000,default
1788415171658,0.0607,0.0000,0.0000,0.0000,0.0000,default
1788415171694,0.0005,0.0000,0.0000,0.0000,0.0000,default
1788415171726,0.0663,0.0000,0.0000,0.0000,0.0000,default
1788415171763,0.0006,0.0000,0.0000,0.0000,0.0000,default
1788415171798,0.0006,0.0000,0.0000,0.0000,0.0000,default
1788415171830,0.0702,0.0000,0.0000,0.0000,0.0000,default
1788415171865,0.0002,0.0000,0.0000,0.0000,0.0000,default
1788415171899,0.0518,0.0000,0.0000,0.0000,0.0000,default
1788415171934,0.0449,0.0000,0.0000,0.0000,0.0000,default
1788415171979,0.0002,0.0000,0.0000,0.0000,0.0000,default
1788415172013,0.0499,0.0000,0.0000,0.0000,0.0000,default
1788415172046,0.0004,0.0000,0.0000,0.0000,0.0000,default
1788415172078,0.0671,0.0000,0.0000,0.0000,0.0000,default
1788415172116,0.1285,0.0000,0.0000,0.0000,0.0000,default
1788415172179,0.2086,1.0000,0.2086,0.0000,0.2086,default
1788415172221,0.0003,0.0000,0.0000,0.0000,0.2086,default
1788415172253,0.3916,0.9847,0.3856,0.0000,0.3856,default
1788415172308,0.5783,1.0000,0.5783,0.0000,0.5783,default
1788415172342,0.0006,0.0000,0.0000,0.0000,0.5783,default
1788415172381,0.6945,0.9914,0.6885,0.0000,0.6885,default
1788415172422,0.0005,0.0000,0.0000,0.0000,0.6885,default
1788415172457,0.6639,0.9914,0.6583,0.0000,0.6885,default
1788415172489,0.0005,0.0000,0.0000,0.0000,0.6885,default
1788415172523,0.5911,0.9986,0.5903,0.0000,0.6885,default
1788415172561,0.0005,0.0000,0.0000,0.0000,0.6885,default
1788415172595,0.5161,0.9983,0.5152,0.0000,0.6885,default
1788415172638,0.0002,0.0000,0.0000,0.0000,0.6885,default
1788415172672,0.0002,0.0000,0.0000,0.0000,0.6885,default
1788415172714,0.3678,0.9917,0.3648,0.0000,0.6885,default
1788415172749,0.2505,1.0000,0.2505,0.0000,0.6885,default
1788415172781,0.0002,0.0000,0.0000,0.0000,0.6885,default
1788415172818,0.1742,0.9649,0.1680,0.0000,0.6885,default
1788415172850,0.0003,0.0000,0.0000,0.0000,0.6885,default
1788415172882,0.1224,0.0000,0.0000,0.0000,0.6885,default
1788415172918,0.0005,0.0000,0.0000,0.0000,0.6885,default
1788415172951,0.1854,0.9124,0.1692,0.0000,0.6885,default
1788415172985,0.0004,0.0000,0.0000,0.0000,0.6885,default
1788415173016,0.2313,1.0000,0.2313,0.0000,0.6885,default
1788415173051,0.0005,0.0000,0.0000,0.0000,0.6885,default
1788415173085,0.2901,0.9990,0.2898,0.0000,0.6885,default
1788415173119,0.0004,0.0000,0.0000,0.0000,0.6885,default
1788415173161,0.2988,0.9615,0.2873,0.0000,0.6885,default
1788415173194,0.0004,0.0000,0.0000,0.0000,0.6885,default
1788415173227,0.2929,1.0000,0.2929,0.0000,0.6885,default
1788415173262,0.0001,0.0000,0.0000,0.0000,0.6885,default
1788415173299,0.2393,0.9967,0.2385,0.0000,0.6885,default
1788415173337,0.0006,0.0000,0.0000,0.0000,0.6885,default
1788415173369,0.2433,1.0000,0.2433,0.0000,0.6885,default
1788415173428,0.0432,0.0000,0.0000,0.0000,0.6885,default
1788415173467,0.0005,0.0000,0.0000,0.0000,0.6885,default
1788415173507,0.0560,0.0000,0.0000,0.0000,0.6885,default
1788415173543,0.0004,0.0000,0.0000,0.0000,0.6885,default
1788415173575,0.0688,0.0000,0.0000,0.0000,0.6885,default
1788415173615,0.0003,0.0000,0.0000,0.0000,0.6885,default
1788415173645,0.0647,0.0000,0.0000,0.0000,0.6885,default
1788415173685,0.0003,0.0000,0.0000,0.0000,0.6885,default
1788415173718,0.0661,0.0000,0.0000,0.0000,0.6885,default
1788415173754,0.0002,0.0000,0.0000,0.0000,0.6885,default
1788415173791,0.0574,0.0000,0.0000,0.0000,0.6885,default
1788415173825,0.0003,0.0000,0.0000,0.0000,0.6885,default
1788415173861,0.0554,0.0000,0.0000,0.0000,0.6885,default
1788415173897,0.0004,0.0000,0.0000,0.0000,0.6885,default
1788415173938,0.0466,0.0000,0.0000,0.0000,0.6885,default
1788415173971,0.0004,0.0000,0.0000,0.0000,0.6885,default
1788415174007,0.0485,0.0000,0.0000,0.0000,0.6885,default
1788415174040,0.0002,0.0000,0.0000,0.0000,0.6885,default
1788415174075,0.0535,0.0000,0.0000,0.0000,0.6885,default
1788415174109,0.0004,0.0000,0.0000,0.0000,0.6885,default
1788415174144,0.0424,0.0000,0.0000,0.0000,0.6885,default
1788415174186,0.0004,0.0000,0.0000,0.0000,0.6885,default
1788415174221,0.0504,0.0000,0.0000,0.0000,0.6885,default
1788415174261,0.0005,0.0000,0.0000,0.0000,0.6885,default
1788415174295,0.1019,0.0000,0.0000,0.0000,0.6885,default
1788415174356,0.0801,0.0000,0.0000,0.0000,0.6885,default
1788415174394,0.0002,0.0000,0.0000,0.0000,0.6583,default
1788415174436,0.2036,1.0000,0.2036,0.0000,0.6583,default
1788415174468,0.0001,0.0000,0.0000,0.0000,0.5903,default
1788415174502,0.3053,0.9696,0.2960,0.0000,0.5903,default
1788415174541,0.0003,0.0000,0.0000,0.0000,0.5152,default
1788415174583,0.3422,0.9942,0.3402,0.0000,0.5152,default
1788415174618,0.0003,0.0000,0.0000,0.0000,0.3648,default
1788415174652,0.3542,0.9976,0.3534,0.0000,0.3648,default
1788415174691,0.0004,0.0000,0.0000,0.0000,0.3648,default
1788415174735,0.3468,0.9998,0.3467,0.0000,0.3534,default
1788415174777,0.0004,0.0000,0.0000,0.0000,0.3534,default
1788415174819,0.3032,1.0000,0.3032,0.0000,0.3534,default
1788415174861,0.0002,0.0000,0.0000,0.0000,0.3534,default
1788415174893,0.2409,1.0000,0.2409,0.0000,0.3534,default
1788415174934,0.0002,0.0000,0.0000,0.0000,0.3534,default
1788415174971,0.2800,0.9978,0.2794,0.0000,0.3534,default
1788415175029,0.0623,0.0000,0.0000,0.0000,0.3534,default
1788415175066,0.0002,0.0000,0.0000,0.0000,0.3534,sideEyeCat
1788415175101,0.0546,0.0000,0.0000,0.0000,0.3534,sideEyeCat
1788415175137,0.0002,0.0000,0.0000,0.0000,0.3534,sideEyeCat
1788415175171,0.0443,0.0000,0.0000,0.0000,0.3534,sideEyeCat
1788415175208,0.0004,0.0000,0.0000,0.0000,0.3534,sideEyeCat
1788415175241,0.0511,0.0000,0.0000,0.0000,0.3534,sideEyeCat
1788415175275,0.0002,0.0000,0.0000,0.0000,0.3534,sideEyeCat
1788415175311,0.0438,0.0000,0.0000,0.0000,0.3534,sideEyeCat
1788415175346,0.0005,0.0000,0.0000,0.0000,0.3534,sideEyeCat
1788415175380,0.0417,0.0000,0.0000,0.0000,0.3534,sideEyeCat
1788415175418,0.0002,0.0000,0.0000,0.0000,0.3534,sideEyeCat
1788415175449,0.0424,0.0000,0.0000,0.0000,0.3534,sideEyeCat
1788415175486,0.0003,0.0000,0.0000,0.0000,0.3534,sideEyeCat
1788415175518,0.0565,0.0000,0.0000,0.0000,0.3534,sideEyeCat
1788415175554,0.0002,0.0000,0.0000,0.0000,0.3534,sideEyeCat
1788415175591,0.0464,0.0000,0.0000,0.0000,0.3534,sideEyeCat
1788415175633,0.0002,0.0000,0.0000,0.0000,0.3534,sideEyeCat
1788415175667,0.0453,0.0000,0.0000,0.0000,0.3534,sideEyeCat
1788415175699,0.0001,0.0000,0.0000,0.0000,0.3534,sideEyeCat
1788415175733,0.0403,0.0000,0.0000,0.0000,0.3534,sideEyeCat
1788415175769,0.0003,0.0000,0.0000,0.0000,0.3534,sideEyeCat
1788415175805,0.0408,0.0000,0.0000,0.0000,0.3534,sideEyeCat
1788415175840,0.0005,0.0000,0.0000,0.0000,0.3534,sideEyeCat
1788415175881,0.0458,0.0000,0.0000,0.0000,0.3534,sideEyeCat
1788415175922,0.0002,0.0000,0.0000,0.0000,0.3534,sideEyeCat
1788415175964,0.0860,0.0000,0.0000,0.0000,0.3534,sideEyeCat
1788415176020,0.0586,0.0000,0.0000,0.0000,0.3534,sideEyeCat
1788415176060,0.0001,0.0000,0.0000,0.0000,0.3534,sideEyeCat
1788415176102,0.0591,0.0000,0.0000,0.0000,0.3534,sideEyeCat
1788415176146,0.0005,0.0000,0.0000,0.0000,0.3534,sideEyeCat
1788415176188,0.0572,0.0000,0.0000,0.0000,0.3534,sideEyeCat
1788415176229,0.0002,0.0000,0.0000,0.0000,0.3534,sideEyeCat
1788415176270,0.0403,0.0000,0.0000,0.0000,0.3534,sideEyeCat
1788415176312,0.0001,0.0000,0.0000,0.0000,0.3534,sideEyeCat
1788415176355,0.0377,0.0000,0.0000,0.0000,0.3534,sideEyeCat
1788415176396,0.0002,0.0000,0.0000,0.0000,0.3534,sideEyeCat
1788415176430,0.0402,0.0000,0.0000,0.0000,0.3534,sideEyeCat
1788415176484,0.0574,0.0000,0.0000,0.0000,0.3534,sideEyeCat
1788415176526,0.0002,0.0000,0.0000,0.0000,0.3534,sideEyeCat
1788415176568,0.0608,0.0000,0.0000,0.0000,0.3534,sideEyeCat
1788415176610,0.0004,0.0000,0.0000,0.0000,0.3534,sideEyeCat
1788415176653,0.0738,0.0000,0.0000,0.0000,0.3467,sideEyeCat
1788415176695,0.0004,0.0000,0.0000,0.0000,0.3467,sideEyeCat
1788415176738,0.0727,0.0000,0.0000,0.0000,0.3032,sideEyeCat
1788415176773,0.0005,0.0000,0.0000,0.0000,0.3032,sideEyeCat
1788415176810,0.0462,0.0000,0.0000,0.0000,0.3032,sideEyeCat
1788415176848,0.0005,0.0000,0.0000,0.0000,0.2794,sideEyeCat
1788415176884,0.0509,0.0000,0.0000,0.0000,0.2794,sideEyeCat
1788415176922,0.0003,0.0000,0.0000,0.0000,0.2794,sideEyeCat
1788415176964,0.0823,0.0000,0.0000,0.0000,0.2794,sideEyeCat
1788415177012,0.0417,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788415177047,0.0002,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788415177086,0.0401,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788415177155,0.0426,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788415177194,0.0005,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788415177242,0.0005,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788415177284,0.0442,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788415177326,0.0004,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788415177368,0.0525,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788415177412,0.0468,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788415177455,0.0003,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788415177497,0.0615,0.0000,0.0000,0.0000,0.0000,sideEyeCat
1788415177541,0.0621,0.0000,0.0000,0.0000,0.0000,sideEyeCat
